step,api_call,run_time_sec,cpu_pct_mean,cpu_pct_p90,gpu_pct_mean,gpu_pct_p90,cpu_usage_mean,cpu_usage_p90,mem_process,mem_container_limit,mem_container_used,mem_container_avail,mem_system_total,mem_system_used,mem_system_avail,cpus,gpus,gpu_model,node,filename,node_type,project
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),180,8,14,N/A,N/A,2.4,4.4,1.8,115.1,64.6,50.5,115.1,4.7,110.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),4036,28,60,N/A,N/A,8.9,19.0,14.8,115.1,86.2,29.0,115.1,17.7,97.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),103,8,14,N/A,N/A,2.4,4.2,1.9,115.1,54.4,60.8,115.1,4.8,110.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2895979571,gpu-000405,gpu,000405
finalize,exportReport,19,8,18,N/A,N/A,2.4,5.7,0.5,122.8,1.9,120.9,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1631902603,gpu-000405,gpu,000405
setup,addPhotos,40,2,2,N/A,N/A,0.2,0.2,0.5,122.8,28.1,94.8,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2330298699,gpu-000810,gpu,000810
match_photos,matchPhotos,1100,9,27,16,72,2.7,8.6,3.2,115.1,39.1,76.0,115.1,6.0,109.2,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3917160420,gpu-000810,gpu,000810
align_cameras,alignCameras,1075,63,99,N/A,N/A,20.2,31.6,4.2,122.8,5.3,117.6,122.8,6.2,116.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3880741730,gpu-000810,gpu,000810
align_cameras,optimizeCameras,88,45,94,N/A,N/A,14.5,30.1,4.5,122.8,5.5,117.4,122.8,6.4,116.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3880741730,gpu-000810,gpu,000810
align_cameras,exportCameras,0,7,7,N/A,N/A,2.3,2.3,1.4,122.8,2.4,120.4,122.8,3.3,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3880741730,gpu-000810,gpu,000810
build_depth_maps,buildDepthMaps,4052,20,28,60,98,6.3,8.8,8.3,115.1,57.1,58.0,115.1,11.1,104.0,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-217776058,gpu-000810,gpu,000810
build_point_cloud,buildPointCloud,3072,68,83,N/A,N/A,21.6,26.5,21.3,122.8,55.9,67.0,122.8,23.2,99.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1387844129,gpu-000810,gpu,000810
build_point_cloud,classifyGroundPoints,1069,77,100,N/A,N/A,24.7,32.0,6.9,122.8,44.0,78.9,122.8,8.8,114.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1387844129,gpu-000810,gpu,000810
build_mesh,buildModel,5952,41,56,1,0,13.2,18.0,16.4,115.1,39.3,75.8,115.1,19.2,95.9,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-4287158711,gpu-000810,gpu,000810
build_mesh,exportModel,18,4,5,0,0,1.2,1.1,8.7,115.1,18.4,96.7,115.1,11.5,103.7,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-4287158711,gpu-000810,gpu,000810
build_dem_orthomosaic,buildDem (DSM-ptcloud),73,20,48,N/A,N/A,5.8,14.1,0.5,122.8,1.8,121.0,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,exportRaster (DSM-ptcloud),6,9,14,N/A,N/A,2.8,4.5,0.7,122.8,2.2,120.7,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,buildDem (DTM-ptcloud),62,17,48,N/A,N/A,5.2,15.3,0.6,122.8,2.2,120.6,122.8,2.6,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,exportRaster (DTM-ptcloud),6,8,11,N/A,N/A,2.7,3.6,0.7,122.8,2.5,120.3,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,buildDem (DSM-mesh),88,16,46,N/A,N/A,5.1,14.6,1.0,122.8,3.2,119.7,122.8,2.9,120.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,exportRaster (DSM-mesh),9,8,15,N/A,N/A,2.5,4.7,0.8,122.8,3.3,119.5,122.8,2.7,120.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),6200,24,56,N/A,N/A,7.7,17.9,16.0,122.8,67.8,55.0,122.8,17.9,104.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),83,8,15,N/A,N/A,2.5,4.7,1.8,122.8,55.2,67.6,122.8,3.7,119.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),5388,28,62,N/A,N/A,8.9,19.9,16.4,122.8,98.0,24.8,122.8,18.4,104.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),117,7,13,N/A,N/A,2.3,4.0,2.2,122.8,66.4,56.4,122.8,4.3,118.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2596580650,gpu-000810,gpu,000810
finalize,exportReport,19,9,20,N/A,N/A,2.7,6.3,0.5,122.8,1.9,120.9,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-284070388,gpu-000810,gpu,000810
setup,addPhotos,31,2,3,N/A,N/A,0.2,0.3,0.3,122.8,13.5,109.4,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-542308466,gpu-0068_000434_000440,gpu,0068_000434_000440
setup,addPhotos,11,3,3,N/A,N/A,0.3,0.2,0.2,122.8,19.1,103.7,122.8,2.3,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-542308466,gpu-0068_000434_000440,gpu,0068_000434_000440
setup,addPhotos,24,2,3,N/A,N/A,0.2,0.3,0.3,122.8,31.0,91.8,122.8,2.4,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-542308466,gpu-0068_000434_000440,gpu,0068_000434_000440
match_photos,matchPhotos,1362,9,29,10,24,2.9,9.0,5.1,115.1,44.6,70.6,115.1,8.0,107.2,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1405493103,gpu-0068_000434_000440,gpu,0068_000434_000440
align_cameras,alignCameras,2864,63,96,N/A,N/A,20.0,30.8,4.5,122.8,5.6,117.3,122.8,6.5,116.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2050001399,gpu-0068_000434_000440,gpu,0068_000434_000440
align_cameras,optimizeCameras,89,45,100,N/A,N/A,14.2,31.9,4.5,122.8,5.6,117.3,122.8,6.5,116.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2050001399,gpu-0068_000434_000440,gpu,0068_000434_000440
align_cameras,exportCameras,0,8,8,N/A,N/A,2.5,2.5,1.6,122.8,2.6,120.2,122.8,3.5,119.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2050001399,gpu-0068_000434_000440,gpu,0068_000434_000440
build_depth_maps,buildDepthMaps,2960,17,24,55,96,5.3,7.7,5.8,115.1,48.1,67.0,115.1,8.7,106.4,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1773280009,gpu-0068_000434_000440,gpu,0068_000434_000440
build_point_cloud,buildPointCloud,4210,45,81,N/A,N/A,14.4,25.9,22.1,122.8,48.9,73.9,122.8,24.2,98.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3240294652,gpu-0068_000434_000440,gpu,0068_000434_000440
build_point_cloud,classifyGroundPoints,21484,98,100,N/A,N/A,31.1,32.0,5.6,122.8,31.4,91.4,122.8,7.6,115.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3240294652,gpu-0068_000434_000440,gpu,0068_000434_000440
build_mesh,buildModel,9375,37,58,0,0,11.8,18.6,17.6,115.1,34.3,80.8,115.1,20.3,94.8,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-188477748,gpu-0068_000434_000440,gpu,0068_000434_000440
build_mesh,exportModel,15,4,5,0,0,1.2,1.3,8.6,115.1,29.6,85.6,115.1,11.4,103.8,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-188477748,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,buildDem (DSM-ptcloud),47,21,46,N/A,N/A,6.7,14.6,0.5,122.8,1.4,121.4,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,exportRaster (DSM-ptcloud),2,10,12,N/A,N/A,3.1,3.7,0.5,122.8,1.5,121.3,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,buildDem (DTM-ptcloud),28,18,41,N/A,N/A,5.7,13.0,0.5,122.8,1.5,121.3,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,exportRaster (DTM-ptcloud),2,10,13,N/A,N/A,3.3,4.1,0.5,122.8,1.6,121.2,122.8,2.5,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,buildDem (DSM-mesh),55,14,32,N/A,N/A,4.5,10.3,0.9,122.8,2.2,120.7,122.8,2.8,120.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,exportRaster (DSM-mesh),2,8,12,N/A,N/A,2.6,3.7,0.6,122.8,2.0,120.9,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),5220,21,60,N/A,N/A,6.7,19.0,9.5,122.8,56.4,66.4,122.8,11.5,111.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),31,8,15,N/A,N/A,2.5,4.5,1.3,122.8,49.2,73.7,122.8,3.3,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),3275,29,68,N/A,N/A,9.2,21.8,6.8,122.8,70.0,52.8,122.8,8.8,114.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),37,8,15,N/A,N/A,2.5,4.7,1.8,122.8,51.2,71.6,122.8,3.7,119.1,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-1255041187,gpu-0068_000434_000440,gpu,0068_000434_000440
finalize,exportReport,21,11,26,N/A,N/A,3.4,8.1,0.5,122.8,2.0,120.8,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-4234912443,gpu-0068_000434_000440,gpu,0068_000434_000440
setup,addPhotos,4,2,3,N/A,N/A,0.2,0.3,0.2,122.8,1.5,121.3,122.8,2.2,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-670947925,gpu-0131_000015_000013,gpu,0131_000015_000013
setup,addPhotos,0,3,3,N/A,N/A,0.3,0.3,0.2,122.8,1.9,120.9,122.8,2.2,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-670947925,gpu-0131_000015_000013,gpu,0131_000015_000013
setup,addPhotos,2,3,3,N/A,N/A,0.2,0.3,0.2,122.8,3.2,119.6,122.8,2.2,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-670947925,gpu-0131_000015_000013,gpu,0131_000015_000013
match_photos,matchPhotos,138,9,28,10,24,2.6,8.7,0.8,115.1,4.4,110.7,115.1,3.6,111.5,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-847551650,gpu-0131_000015_000013,gpu,0131_000015_000013
align_cameras,alignCameras,70,73,90,N/A,N/A,23.3,28.9,0.6,122.8,0.6,122.2,122.8,2.6,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3081455964,gpu-0131_000015_000013,gpu,0131_000015_000013
align_cameras,optimizeCameras,5,60,84,N/A,N/A,19.0,26.7,0.7,122.8,0.8,122.1,122.8,2.7,120.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3081455964,gpu-0131_000015_000013,gpu,0131_000015_000013
align_cameras,exportCameras,0,23,23,N/A,N/A,7.4,7.4,0.6,122.8,0.7,122.1,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3081455964,gpu-0131_000015_000013,gpu,0131_000015_000013
build_depth_maps,buildDepthMaps,366,19,30,50,98,6.0,9.3,5.7,115.1,9.9,105.2,115.1,8.5,106.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2489948004,gpu-0131_000015_000013,gpu,0131_000015_000013
build_point_cloud,buildPointCloud,275,67,81,N/A,N/A,21.4,25.9,8.9,122.8,13.0,109.9,122.8,10.9,111.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3239568315,gpu-0131_000015_000013,gpu,0131_000015_000013
build_point_cloud,classifyGroundPoints,43,30,54,N/A,N/A,9.6,17.0,1.2,122.8,5.4,117.5,122.8,3.2,119.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3239568315,gpu-0131_000015_000013,gpu,0131_000015_000013
build_mesh,buildModel,555,37,55,1,0,11.8,17.7,6.1,115.1,8.1,107.1,115.1,9.0,106.2,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3937025949,gpu-0131_000015_000013,gpu,0131_000015_000013
build_mesh,exportModel,2,9,17,0,0,3.0,5.5,3.1,115.1,6.6,108.5,115.1,5.9,109.3,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-3937025949,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,buildDem (DSM-ptcloud),7,23,49,N/A,N/A,7.2,15.6,0.5,122.8,0.6,122.3,122.8,2.5,120.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,exportRaster (DSM-ptcloud),1,11,17,N/A,N/A,3.4,5.2,0.4,122.8,0.5,122.3,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,buildDem (DTM-ptcloud),7,24,46,N/A,N/A,7.6,14.9,0.4,122.8,0.6,122.2,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,exportRaster (DTM-ptcloud),1,10,13,N/A,N/A,3.0,3.9,0.4,122.8,0.7,122.1,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,buildDem (DSM-mesh),6,19,39,N/A,N/A,6.0,12.3,0.5,122.8,0.8,122.0,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,exportRaster (DSM-mesh),1,8,12,N/A,N/A,2.7,3.8,0.4,122.8,0.9,121.9,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),453,34,70,N/A,N/A,10.7,22.1,9.0,122.8,16.1,106.8,122.8,11.0,111.8,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),25,8,15,N/A,N/A,2.4,4.7,1.1,122.8,9.0,113.9,122.8,3.1,119.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),329,34,67,N/A,N/A,10.9,21.2,5.9,122.8,17.1,105.7,122.8,7.9,114.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),21,8,14,N/A,N/A,2.4,4.3,1.2,122.8,9.4,113.4,122.8,3.1,119.7,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3278607484,gpu-0131_000015_000013,gpu,0131_000015_000013
finalize,exportReport,4,14,33,N/A,N/A,4.3,10.4,0.3,122.8,0.5,122.3,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-296403970,gpu-0131_000015_000013,gpu,0131_000015_000013
setup,addPhotos,1,1,2,N/A,N/A,0.1,0.2,0.2,122.8,0.5,122.3,122.8,2.2,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3329469426,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
match_photos,matchPhotos,57,5,5,6,5,1.5,1.0,0.7,115.1,1.4,113.8,115.1,3.6,111.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2090436079,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
align_cameras,alignCameras,16,82,95,N/A,N/A,26.1,30.5,0.3,122.8,0.2,122.6,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2323918199,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
align_cameras,optimizeCameras,1,14,14,N/A,N/A,4.1,4.1,0.3,122.8,0.3,122.5,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2323918199,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
align_cameras,exportCameras,0,67,67,N/A,N/A,21.3,21.3,0.3,122.8,0.3,122.5,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2323918199,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_depth_maps,buildDepthMaps,82,13,23,31,78,4.1,7.2,2.7,115.1,3.2,111.9,115.1,5.5,109.6,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-2458222985,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_point_cloud,buildPointCloud,70,51,67,N/A,N/A,16.3,21.3,2.8,122.8,3.7,119.1,122.8,4.9,118.0,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2246923388,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_point_cloud,classifyGroundPoints,55,70,100,N/A,N/A,22.3,32.0,1.7,122.8,2.8,120.0,122.8,3.6,119.2,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-2246923388,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_mesh,buildModel,218,35,58,1,0,11.1,18.6,4.4,115.1,4.8,110.3,115.1,7.2,107.9,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1055282100,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_mesh,exportModel,2,11,17,0,0,3.4,5.1,2.7,115.1,3.4,111.8,115.1,5.5,109.7,32,1,NVIDIA A100-SXM4-40GB,automate-metashape-workflow-g95x4-metashape-gpu-step-1055282100,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildDem (DSM-ptcloud),4,17,32,N/A,N/A,5.3,10.0,0.2,122.8,0.3,122.5,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (DSM-ptcloud),0,4,4,N/A,N/A,1.3,1.3,0.3,122.8,0.3,122.5,122.8,2.2,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildDem (DTM-ptcloud),3,20,31,N/A,N/A,6.2,9.7,0.4,122.8,0.4,122.4,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (DTM-ptcloud),0,11,11,N/A,N/A,3.5,3.5,0.3,122.8,0.4,122.4,122.8,2.3,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildDem (DSM-mesh),4,19,37,N/A,N/A,5.8,11.6,0.4,122.8,0.6,122.2,122.8,2.4,120.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (DSM-mesh),0,8,8,N/A,N/A,2.5,2.5,0.3,122.8,0.5,122.4,122.8,2.3,120.6,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildOrthomosaic (dsm-ptcloud),148,22,45,N/A,N/A,6.8,14.3,4.0,122.8,5.5,117.4,122.8,6.0,116.9,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (ortho-dsm-ptcloud),9,8,15,N/A,N/A,2.5,4.6,1.3,122.8,2.9,119.9,122.8,3.3,119.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,buildOrthomosaic (dsm-mesh),136,22,47,N/A,N/A,7.0,14.8,3.5,122.8,6.0,116.8,122.8,5.5,117.3,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
build_dem_orthomosaic,exportRaster (ortho-dsm-mesh),12,8,15,N/A,N/A,2.4,4.6,1.4,122.8,3.4,119.4,122.8,3.4,119.4,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3804429347,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
finalize,exportReport,2,9,14,N/A,N/A,2.8,4.4,0.3,122.8,0.4,122.5,122.8,2.3,120.5,32,0,N/A,automate-metashape-workflow-g95x4-metashape-cpu-step-3397564731,gpu-benchmarking-emerald-subset,gpu,benchmarking-emerald-subset
